Freq.	V(out)
2.21253348553292e+003	1.72547256038809e+001,-2.04241312634827e+001
2.21791678671714e+003	1.72186544884064e+001,-2.04155402025483e+001
2.22330008790137e+003	1.71826491436970e+001,-2.04069198691526e+001
2.22868338908560e+003	1.71467096800981e+001,-2.03982703018881e+001
2.23406669026982e+003	1.71108362053413e+001,-2.03895915425422e+001
2.23944999145405e+003	1.70750288245576e+001,-2.03808836360206e+001
2.24483329263828e+003	1.70392876402991e+001,-2.03721466302803e+001
2.25021659382250e+003	1.70036127525537e+001,-2.03633805762762e+001
2.25559989500673e+003	1.69680042587618e+001,-2.03545855278877e+001
2.26098319619096e+003	1.69324622538414e+001,-2.03457615418575e+001
2.26636649737518e+003	1.68969868301947e+001,-2.03369086777323e+001
2.27174979855941e+003	1.68615780777363e+001,-2.03280269978020e+001
2.27713309974364e+003	1.68262360839046e+001,-2.03191165670442e+001
2.28251640092786e+003	1.67909609336823e+001,-2.03101774530534e+001
2.28789970211209e+003	1.67557527096130e+001,-2.03012097259973e+001
2.29328300329632e+003	1.67206114918226e+001,-2.02922134585514e+001
2.29866630448054e+003	1.66855373580310e+001,-2.02831887258458e+001
2.30404960566477e+003	1.66505303835762e+001,-2.02741356054119e+001
2.30943290684900e+003	1.66155906414270e+001,-2.02650541771218e+001
2.31481620803322e+003	1.65807182022067e+001,-2.02559445231432e+001
2.32019950921745e+003	1.65459131342051e+001,-2.02468067278863e+001
2.32558281040168e+003	1.65111755034000e+001,-2.02376408779441e+001
2.33096611158590e+003	1.64765053734759e+001,-2.02284470620454e+001
2.33634941277013e+003	1.64419028058374e+001,-2.02192253710114e+001
2.34173271395436e+003	1.64073678596327e+001,-2.02099758977040e+001
2.34711601513858e+003	1.63729005917677e+001,-2.02006987369626e+001
2.35249931632281e+003	1.63385010569238e+001,-2.01913939855816e+001
2.35788261750704e+003	1.63041693075774e+001,-2.01820617422402e+001
2.36326591869126e+003	1.62699053940196e+001,-2.01727021074724e+001
2.36864921987549e+003	1.62357093643693e+001,-2.01633151836206e+001
2.37403252105972e+003	1.62015812645933e+001,-2.01539010747728e+001
2.37941582224394e+003	1.61675211385242e+001,-2.01444598867433e+001
2.38479912342817e+003	1.61335290278779e+001,-2.01349917270131e+001
2.39018242461240e+003	1.60996049722727e+001,-2.01254967046957e+001
2.39556572579662e+003	1.60657490092440e+001,-2.01159749304892e+001
2.40094902698085e+003	1.60319611742634e+001,-2.01064265166372e+001
2.40633232816508e+003	1.59982415007577e+001,-2.00968515768912e+001
2.41171562934930e+003	1.59645900201239e+001,-2.00872502264727e+001
2.41709893053353e+003	1.59310067617481e+001,-2.00776225820214e+001
2.42248223171776e+003	1.58974917530229e+001,-2.00679687615692e+001
2.42786553290198e+003	1.58640450193640e+001,-2.00582888844964e+001
2.43324883408621e+003	1.58306665842292e+001,-2.00485830714998e+001
2.43863213527044e+003	1.57973564691335e+001,-2.00388514445504e+001
2.44401543645466e+003	1.57641146936691e+001,-2.00290941268589e+001
2.44939873763889e+003	1.57309412755196e+001,-2.00193112428404e+001
2.45478203882312e+003	1.56978362304785e+001,-2.00095029180788e+001
2.46016534000734e+003	1.56647995724678e+001,-1.99996692792958e+001
2.46554864119157e+003	1.56318313135502e+001,-1.99898104543087e+001
2.47093194237580e+003	1.55989314639544e+001,-1.99799265720099e+001
2.47631524356002e+003	1.55661000320835e+001,-1.99700177623248e+001
2.48169854474425e+003	1.55333370245368e+001,-1.99600841561801e+001
2.48708184592848e+003	1.55006424461244e+001,-1.99501258854750e+001
2.49246514711270e+003	1.54680162998867e+001,-1.99401430830494e+001
2.49784844829693e+003	1.54354585871064e+001,-1.99301358826545e+001
2.50323174948116e+003	1.54029693073291e+001,-1.99201044189194e+001
2.50861505066538e+003	1.53705484583793e+001,-1.99100488273230e+001
2.51399835184961e+003	1.53381960363759e+001,-1.98999692441694e+001
2.51938165303383e+003	1.53059120357486e+001,-1.98898658065525e+001
2.52476495421806e+003	1.52736964492544e+001,-1.98797386523289e+001
2.53014825540229e+003	1.52415492679936e+001,-1.98695879200955e+001
2.53553155658651e+003	1.52094704814288e+001,-1.98594137491580e+001
2.54091485777074e+003	1.51774600773955e+001,-1.98492162795037e+001
2.54629815895497e+003	1.51455180421237e+001,-1.98389956517789e+001
2.55168146013919e+003	1.51136443602504e+001,-1.98287520072612e+001
2.55706476132342e+003	1.50818390148352e+001,-1.98184854878305e+001
2.56244806250765e+003	1.50501019873820e+001,-1.98081962359516e+001
2.56783136369187e+003	1.50184332578456e+001,-1.97978843946421e+001
2.57321466487610e+003	1.49868328046543e+001,-1.97875501074543e+001
2.57859796606033e+003	1.49553006047230e+001,-1.97771935184497e+001
2.58398126724455e+003	1.49238366334696e+001,-1.97668147721709e+001
2.58936456842878e+003	1.48924408648286e+001,-1.97564140136275e+001
2.59474786961301e+003	1.48611132712699e+001,-1.97459913882667e+001
2.60013117079723e+003	1.48298538238094e+001,-1.97355470419561e+001
2.60551447198146e+003	1.47986624920287e+001,-1.97250811209557e+001
2.61089777316569e+003	1.47675392440876e+001,-1.97145937719042e+001
2.61628107434991e+003	1.47364840467394e+001,-1.97040851417932e+001
2.62166437553414e+003	1.47054968653491e+001,-1.96935553779466e+001
2.62704767671837e+003	1.46745776639018e+001,-1.96830046280057e+001
2.63243097790259e+003	1.46437264050235e+001,-1.96724330399012e+001
2.63781427908682e+003	1.46129430499937e+001,-1.96618407618381e+001
2.64319758027105e+003	1.45822275587586e+001,-1.96512279422812e+001
2.64858088145527e+003	1.45515798899482e+001,-1.96405947299255e+001
2.65396418263950e+003	1.45210000008903e+001,-1.96299412736874e+001
2.65934748382373e+003	1.44904878476230e+001,-1.96192677226825e+001
2.66473078500795e+003	1.44600433849098e+001,-1.96085742262086e+001
2.67011408619218e+003	1.44296665662558e+001,-1.95978609337292e+001
2.67549738737641e+003	1.43993573439196e+001,-1.95871279948501e+001
2.68088068856063e+003	1.43691156689283e+001,-1.95763755593141e+001
2.68626398974486e+003	1.43389414910918e+001,-1.95656037769750e+001
2.69164729092909e+003	1.43088347590135e+001,-1.95548127977837e+001
2.69703059211331e+003	1.42787954201105e+001,-1.95440027717763e+001
2.70241389329754e+003	1.42488234206220e+001,-1.95331738490513e+001
2.70779719448177e+003	1.42189187056233e+001,-1.95223261797634e+001
2.71318049566599e+003	1.41890812190435e+001,-1.95114599140984e+001
2.71856379685022e+003	1.41593109036731e+001,-1.95005752022648e+001
2.72394709803445e+003	1.41296077011817e+001,-1.94896721944819e+001
2.72933039921867e+003	1.40999715521307e+001,-1.94787510409547e+001
2.73471370040290e+003	1.40704023959840e+001,-1.94678118918712e+001
2.74009700158713e+003	1.40409001711247e+001,-1.94568548973886e+001
2.74548030277135e+003	1.40114648148640e+001,-1.94458802076075e+001
2.75086360395558e+003	1.39820962634597e+001,-1.94348879725706e+001
2.75624690513981e+003	1.39527944521224e+001,-1.94238783422498e+001
2.76163020632403e+003	1.39235593150341e+001,-1.94128514665257e+001
2.76701350750826e+003	1.38943907853571e+001,-1.94018074951828e+001
2.77239680869249e+003	1.38652887952491e+001,-1.93907465778897e+001
2.77778010987671e+003	1.38362532758741e+001,-1.93796688641979e+001
2.78316341106094e+003	1.38072841574150e+001,-1.93685745035191e+001
2.78854671224517e+003	1.37783813690866e+001,-1.93574636451230e+001
2.79393001342939e+003	1.37495448391470e+001,-1.93463364381163e+001
2.79931331461362e+003	1.37207744949115e+001,-1.93351930314421e+001
2.80469661579785e+003	1.36920702627627e+001,-1.93240335738629e+001
2.81007991698207e+003	1.36634320681632e+001,-1.93128582139525e+001
2.81546321816630e+003	1.36348598356682e+001,-1.93016671000815e+001
2.82084651935053e+003	1.36063534889355e+001,-1.92904603804115e+001
2.82622982053475e+003	1.35779129507397e+001,-1.92792382028881e+001
2.83161312171898e+003	1.35495381429825e+001,-1.92680007152213e+001
2.83699642290321e+003	1.35212289867042e+001,-1.92567480648861e+001
2.84237972408743e+003	1.34929854020951e+001,-1.92454803991102e+001
2.84776302527166e+003	1.34648073085077e+001,-1.92341978648574e+001
2.85314632645589e+003	1.34366946244673e+001,-1.92229006088326e+001
2.85852962764011e+003	1.34086472676825e+001,-1.92115887774612e+001
2.86391292882434e+003	1.33806651550598e+001,-1.92002625168862e+001
2.86929623000857e+003	1.33527482027092e+001,-1.91889219729592e+001
2.87467953119279e+003	1.33248963259611e+001,-1.91775672912310e+001
2.88006283237702e+003	1.32971094393708e+001,-1.91661986169462e+001
2.88544613356125e+003	1.32693874567358e+001,-1.91548160950320e+001
2.89082943474547e+003	1.32417302911025e+001,-1.91434198700923e+001
2.89621273592970e+003	1.32141378547767e+001,-1.91320100864017e+001
2.90159603711393e+003	1.31866100593359e+001,-1.91205868878945e+001
2.90697933829815e+003	1.31591468156420e+001,-1.91091504181640e+001
2.91236263948238e+003	1.31317480338435e+001,-1.90977008204476e+001
2.91774594066661e+003	1.31044136233950e+001,-1.90862382376229e+001
2.92312924185083e+003	1.30771434930631e+001,-1.90747628122077e+001
2.92851254303506e+003	1.30499375509361e+001,-1.90632746863432e+001
2.93389584421929e+003	1.30227957044363e+001,-1.90517740017949e+001
2.93927914540351e+003	1.29957178603266e+001,-1.90402608999432e+001
2.94466244658774e+003	1.29687039247253e+001,-1.90287355217762e+001
2.95004574777197e+003	1.29417538031109e+001,-1.90171980078887e+001
2.95542904895619e+003	1.29148674003354e+001,-1.90056484984751e+001
2.96081235014042e+003	1.28880446206322e+001,-1.89940871333186e+001
2.96619565132465e+003	1.28612853676270e+001,-1.89825140517906e+001
2.97157895250887e+003	1.28345895443442e+001,-1.89709293928432e+001
2.97696225369310e+003	1.28079570532217e+001,-1.89593332950114e+001
2.98234555487733e+003	1.27813877961150e+001,-1.89477258963943e+001
2.98772885606155e+003	1.27548816743087e+001,-1.89361073346619e+001
2.99311215724578e+003	1.27284385885270e+001,-1.89244777470448e+001
2.99849545843001e+003	1.27020584389406e+001,-1.89128372703332e+001
3.00387875961423e+003	1.26757411251772e+001,-1.89011860408677e+001
3.00926206079846e+003	1.26494865463275e+001,-1.88895241945379e+001
3.01464536198269e+003	1.26232946009600e+001,-1.88778518667794e+001
3.02002866316691e+003	1.25971651871242e+001,-1.88661691925682e+001
3.02541196435114e+003	1.25710982023611e+001,-1.88544763064128e+001
3.03079526553537e+003	1.25450935437133e+001,-1.88427733423573e+001
3.03617856671959e+003	1.25191511077326e+001,-1.88310604339741e+001
3.04156186790382e+003	1.24932707904868e+001,-1.88193377143584e+001
3.04694516908805e+003	1.24674524875704e+001,-1.88076053161277e+001
3.05232847027227e+003	1.24416960941129e+001,-1.87958633714195e+001
3.05771177145650e+003	1.24160015047865e+001,-1.87841120118806e+001
3.06309507264073e+003	1.23903686138129e+001,-1.87723513686731e+001
3.06847837382495e+003	1.23647973149735e+001,-1.87605815724681e+001
3.07386167500918e+003	1.23392875016183e+001,-1.87488027534357e+001
3.07924497619341e+003	1.23138390666690e+001,-1.87370150412542e+001
3.08462827737763e+003	1.22884519026333e+001,-1.87252185650987e+001
3.09001157856186e+003	1.22631259016089e+001,-1.87134134536398e+001
3.09539487974609e+003	1.22378609552918e+001,-1.87015998350420e+001
3.10077818093031e+003	1.22126569549830e+001,-1.86897778369632e+001
3.10616148211454e+003	1.21875137916021e+001,-1.86779475865488e+001
3.11154478329877e+003	1.21624313556839e+001,-1.86661092104263e+001
3.11692808448299e+003	1.21374095373969e+001,-1.86542628347170e+001
3.12231138566722e+003	1.21124482265436e+001,-1.86424085850127e+001
3.12769468685145e+003	1.20875473125733e+001,-1.86305465863940e+001
3.13307798803567e+003	1.20627066845824e+001,-1.86186769634139e+001
3.13846128921990e+003	1.20379262313286e+001,-1.86067998401034e+001
3.14384459040413e+003	1.20132058412340e+001,-1.85949153399648e+001
3.14922789158835e+003	1.19885454023942e+001,-1.85830235859781e+001
3.15461119277258e+003	1.19639448025835e+001,-1.85711247005861e+001
3.15999449395680e+003	1.19394039292635e+001,-1.85592188057062e+001
3.16537779514103e+003	1.19149226695877e+001,-1.85473060227211e+001
3.17076109632526e+003	1.18905009104123e+001,-1.85353864724769e+001
3.17614439750948e+003	1.18661385382995e+001,-1.85234602752875e+001
3.18152769869371e+003	1.18418354395249e+001,-1.85115275509275e+001
3.18691099987794e+003	1.18175915000849e+001,-1.84995884186349e+001
3.19229430106216e+003	1.17934066057033e+001,-1.84876429971075e+001
3.19767760224639e+003	1.17692806418365e+001,-1.84756914044983e+001
3.20306090343062e+003	1.17452134936810e+001,-1.84637337584249e+001
3.20844420461484e+003	1.17212050461813e+001,-1.84517701759603e+001
3.21382750579907e+003	1.16972551840325e+001,-1.84398007736326e+001
3.21921080698330e+003	1.16733637916887e+001,-1.84278256674259e+001
3.22459410816752e+003	1.16495307533707e+001,-1.84158449727775e+001
3.22997740935175e+003	1.16257559530685e+001,-1.84038588045797e+001
3.23536071053598e+003	1.16020392745513e+001,-1.83918672771799e+001
3.24074401172020e+003	1.15783806013706e+001,-1.83798705043760e+001
3.24612731290443e+003	1.15547798168671e+001,-1.83678685994193e+001
3.25151061408866e+003	1.15312368041770e+001,-1.83558616750100e+001
3.25689391527288e+003	1.15077514462368e+001,-1.83438498433028e+001
3.26227721645711e+003	1.14843236257905e+001,-1.83318332158998e+001
3.26766051764134e+003	1.14609532253959e+001,-1.83198119038581e+001
3.27304381882556e+003	1.14376401274253e+001,-1.83077860176788e+001
3.27842712000979e+003	1.14143842140780e+001,-1.82957556673174e+001
3.28381042119402e+003	1.13911853673805e+001,-1.82837209621769e+001
3.28919372237824e+003	1.13680434691972e+001,-1.82716820111119e+001
3.29457702356247e+003	1.13449584012278e+001,-1.82596389224230e+001
3.29996032474670e+003	1.13219300450223e+001,-1.82475918038631e+001
3.30534362593092e+003	1.12989582819789e+001,-1.82355407626340e+001
3.31072692711515e+003	1.12760429933522e+001,-1.82234859053849e+001
3.31611022829938e+003	1.12531840602591e+001,-1.82114273382181e+001
3.32149352948360e+003	1.12303813636826e+001,-1.81993651666832e+001
3.32687683066783e+003	1.12076347844764e+001,-1.81872994957799e+001
3.33226013185206e+003	1.11849442033728e+001,-1.81752304299586e+001
3.33764343303628e+003	1.11623095009845e+001,-1.81631580731179e+001
3.34302673422051e+003	1.11397305578104e+001,-1.81510825286106e+001
3.34841003540474e+003	1.11172072542417e+001,-1.81390038992410e+001
3.35379333658896e+003	1.10947394705648e+001,-1.81269222872589e+001
3.35917663777319e+003	1.10723270869701e+001,-1.81148377943713e+001
3.36455993895742e+003	1.10499699835491e+001,-1.81027505217374e+001
3.36994324014164e+003	1.10276680403082e+001,-1.80906605699664e+001
3.37532654132587e+003	1.10054211371673e+001,-1.80785680391250e+001
3.38070984251010e+003	1.09832291539658e+001,-1.80664730287316e+001
3.38609314369432e+003	1.09610919704666e+001,-1.80543756377553e+001
3.39147644487855e+003	1.09390094663630e+001,-1.80422759646296e+001
3.39685974606278e+003	1.09169815212808e+001,-1.80301741072366e+001
3.40224304724700e+003	1.08950080147825e+001,-1.80180701629185e+001
3.40762634843123e+003	1.08730888263743e+001,-1.80059642284720e+001
3.41300964961546e+003	1.08512238355064e+001,-1.79938564001561e+001
3.41839295079968e+003	1.08294129215817e+001,-1.79817467736874e+001
3.42377625198391e+003	1.08076559639554e+001,-1.79696354442403e+001
3.42915955316814e+003	1.07859528419437e+001,-1.79575225064517e+001
3.43454285435236e+003	1.07643034348237e+001,-1.79454080544231e+001
3.43992615553659e+003	1.07427076218404e+001,-1.79332921817113e+001
3.44530945672082e+003	1.07211652822100e+001,-1.79211749813460e+001
3.45069275790504e+003	1.06996762951218e+001,-1.79090565458134e+001
3.45607605908927e+003	1.06782405397467e+001,-1.78969369670714e+001
3.46145936027350e+003	1.06568578952365e+001,-1.78848163365408e+001
3.46684266145772e+003	1.06355282407286e+001,-1.78726947451114e+001
3.47222596264195e+003	1.06142514553528e+001,-1.78605722831413e+001
3.47760926382618e+003	1.05930274182311e+001,-1.78484490404620e+001
3.48299256501040e+003	1.05718560084851e+001,-1.78363251063706e+001
3.48837586619463e+003	1.05507371052359e+001,-1.78242005696405e+001
3.49375916737886e+003	1.05296705876104e+001,-1.78120755185175e+001
3.49914246856308e+003	1.05086563347434e+001,-1.77999500407234e+001
3.50452576974731e+003	1.04876942257833e+001,-1.77878242234521e+001
3.50990907093154e+003	1.04667841398923e+001,-1.77756981533776e+001
3.51529237211576e+003	1.04459259562529e+001,-1.77635719166543e+001
3.52067567329999e+003	1.04251195540686e+001,-1.77514455989139e+001
3.52605897448422e+003	1.04043648125706e+001,-1.77393192852671e+001
3.53144227566844e+003	1.03836616110163e+001,-1.77271930603116e+001
3.53682557685267e+003	1.03630098286994e+001,-1.77150670081277e+001
3.54220887803690e+003	1.03424093449452e+001,-1.77029412122769e+001
3.54759217922112e+003	1.03218600391201e+001,-1.76908157558133e+001
3.55297548040535e+003	1.03013617906321e+001,-1.76786907212748e+001
3.55835878158958e+003	1.02809144789341e+001,-1.76665661906898e+001
3.56374208277380e+003	1.02605179835275e+001,-1.76544422455801e+001
3.56912538395803e+003	1.02401721839637e+001,-1.76423189669548e+001
3.57450868514226e+003	1.02198769598503e+001,-1.76301964353223e+001
3.57989198632648e+003	1.01996321908509e+001,-1.76180747306808e+001
3.58527528751071e+003	1.01794377566891e+001,-1.76059539325306e+001
3.59065858869494e+003	1.01592935371519e+001,-1.75938341198649e+001
3.59604188987916e+003	1.01391994120924e+001,-1.75817153711822e+001
3.60142519106339e+003	1.01191552614327e+001,-1.75695977644798e+001
3.60680849224762e+003	1.00991609651645e+001,-1.75574813772570e+001
3.61219179343184e+003	1.00792164033571e+001,-1.75453662865196e+001
3.61757509461607e+003	1.00593214561540e+001,-1.75332525687786e+001
